# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_HRV_00_BHZ
# sample_count: 2400
# sample_rate_hz: 20
# start_time: 2020-11-08T14:10:00.019538Z
# latitude_deg: 42.5064
# longitude_deg: -71.5583
# elevation_m: 200.0
# depth_m: 0.0
# azimuth_deg: 0.0
# dip_deg: -90
# instrument: Streckeisen STS-1VBB w/E300
# scale_factor: 4.24828E9
# scale_frequency_hz: 0.05
# scale_units: m/s
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2020-11-08T14:10:28.819538Z, 8149
2020-11-08T14:10:28.869538Z, -50575
2020-11-08T14:10:28.919538Z, 27991
2020-11-08T14:10:28.969538Z, 43452
2020-11-08T14:10:29.019538Z, -2411
2020-11-08T14:10:29.069538Z, -3364
2020-11-08T14:10:29.119538Z, -7717
2020-11-08T14:10:29.169538Z, 9734
2020-11-08T14:10:29.219538Z, -6740
2020-11-08T14:10:29.269538Z, 13623
2020-11-08T14:10:29.319538Z, -7867
2020-11-08T14:10:29.369538Z, -10856
2020-11-08T14:10:29.419538Z, 39440
2020-11-08T14:10:29.469538Z, 28430
2020-11-08T14:10:29.519538Z, -13991
2020-11-08T14:10:29.569538Z, -24520
2020-11-08T14:10:29.619538Z, 27136
2020-11-08T14:10:29.669538Z, 17826
2020-11-08T14:10:29.719538Z, 8447
2020-11-08T14:10:29.769538Z, 25488
2020-11-08T14:10:29.819538Z, 12427
2020-11-08T14:10:29.869538Z, -23155
2020-11-08T14:10:29.919538Z, -29722
2020-11-08T14:10:29.969538Z, -18938
2020-11-08T14:10:30.019538Z, -26629
2020-11-08T14:10:30.069538Z, 40920
2020-11-08T14:10:30.119538Z, 38834
2020-11-08T14:10:30.169538Z, 51581
2020-11-08T14:10:30.219538Z, 64373
2020-11-08T14:10:30.269538Z, 6613
2020-11-08T14:10:30.319538Z, -12241
2020-11-08T14:10:30.369538Z, -32140
2020-11-08T14:10:30.419538Z, 19794
2020-11-08T14:10:30.469538Z, 21122
2020-11-08T14:10:30.519538Z, -13002
2020-11-08T14:10:30.569538Z, 5131
2020-11-08T14:10:30.619538Z, 12377
2020-11-08T14:10:30.669538Z, 11438
2020-11-08T14:10:30.719538Z, 21838
2020-11-08T14:10:30.769538Z, 13992
2020-11-08T14:10:30.819538Z, -18944
2020-11-08T14:10:30.869538Z, 501
2020-11-08T14:10:30.919538Z, -12322
2020-11-08T14:10:30.969538Z, -23599
2020-11-08T14:10:31.019538Z, 31541
2020-11-08T14:10:31.069538Z, 15554
2020-11-08T14:10:31.119538Z, -5612
2020-11-08T14:10:31.169538Z, 41655
2020-11-08T14:10:31.219538Z, 18948
2020-11-08T14:10:31.269538Z, -6903
2020-11-08T14:10:31.319538Z, 28340
2020-11-08T14:10:31.369538Z, 7800
2020-11-08T14:10:31.419538Z, -36240
2020-11-08T14:10:31.469538Z, 20072
2020-11-08T14:10:31.519538Z, 38858
2020-11-08T14:10:31.569538Z, -12377
2020-11-08T14:10:31.619538Z, 20371
2020-11-08T14:10:31.669538Z, -24388
2020-11-08T14:10:31.719538Z, -12442
2020-11-08T14:10:31.769538Z, 45751
2020-11-08T14:10:31.819538Z, -7624
2020-11-08T14:10:31.869538Z, -33073
2020-11-08T14:10:31.919538Z, 3534
2020-11-08T14:10:31.969538Z, 47918
2020-11-08T14:10:32.019538Z, -33807
2020-11-08T14:10:32.069538Z, -15045
2020-11-08T14:10:32.119538Z, 40892
2020-11-08T14:10:32.169538Z, -10998
2020-11-08T14:10:32.219538Z, -1003
2020-11-08T14:10:32.269538Z, 29336
2020-11-08T14:10:32.319538Z, 10046
2020-11-08T14:10:32.369538Z, -4527
2020-11-08T14:10:32.419538Z, 13571
2020-11-08T14:10:32.469538Z, -8715
2020-11-08T14:10:32.519538Z, 8913
2020-11-08T14:10:32.569538Z, 2098
2020-11-08T14:10:32.619538Z, -4926
2020-11-08T14:10:32.669538Z, 6317
2020-11-08T14:10:32.719538Z, -15503
2020-11-08T14:10:32.769538Z, 13267
2020-11-08T14:10:32.819538Z, 11738
2020-11-08T14:10:32.869538Z, -5421
2020-11-08T14:10:32.919538Z, -16197
2020-11-08T14:10:32.969538Z, 14576
2020-11-08T14:10:33.019538Z, 44161
2020-11-08T14:10:33.069538Z, -10736
2020-11-08T14:10:33.119538Z, -34115
2020-11-08T14:10:33.169538Z, -32509
2020-11-08T14:10:33.219538Z, 28158
2020-11-08T14:10:33.269538Z, 50492
2020-11-08T14:10:33.319538Z, -26625
2020-11-08T14:10:33.369538Z, 2910
2020-11-08T14:10:33.419538Z, 4987
2020-11-08T14:10:33.469538Z, -23641
2020-11-08T14:10:33.519538Z, 13547
2020-11-08T14:10:33.569538Z, 25080
2020-11-08T14:10:33.619538Z, 10511
2020-11-08T14:10:33.669538Z, -28386
2020-11-08T14:10:33.719538Z, -3932
2020-11-08T14:10:33.769538Z, -215
2020-11-08T14:10:33.819538Z, -25271
2020-11-08T14:10:33.869538Z, 31939
2020-11-08T14:10:33.919538Z, 16908
2020-11-08T14:10:33.969538Z, -16354
2020-11-08T14:10:34.019538Z, 2706
2020-11-08T14:10:34.069538Z, 4096
2020-11-08T14:10:34.119538Z, 5125
2020-11-08T14:10:34.169538Z, -9921
2020-11-08T14:10:34.219538Z, 9512
2020-11-08T14:10:34.269538Z, 30140
2020-11-08T14:10:34.319538Z, -194
2020-11-08T14:10:34.369538Z, -14296
2020-11-08T14:10:34.419538Z, 3490
2020-11-08T14:10:34.469538Z, 7903
2020-11-08T14:10:34.519538Z, -4971
2020-11-08T14:10:34.569538Z, -14714
2020-11-08T14:10:34.619538Z, 7021
2020-11-08T14:10:34.669538Z, 31767
2020-11-08T14:10:34.719538Z, -4136
2020-11-08T14:10:34.769538Z, -2313
2020-11-08T14:10:34.819538Z, 8026
2020-11-08T14:10:34.869538Z, 18268
2020-11-08T14:10:34.919538Z, 25427
2020-11-08T14:10:34.969538Z, -2382
2020-11-08T14:10:35.019538Z, 748
2020-11-08T14:10:35.069538Z, -16117
2020-11-08T14:10:35.119538Z, 15363
2020-11-08T14:10:35.169538Z, 16989
2020-11-08T14:10:35.219538Z, -20934
2020-11-08T14:10:35.269538Z, 6512
2020-11-08T14:10:35.319538Z, 11343
2020-11-08T14:10:35.369538Z, 24210
2020-11-08T14:10:35.419538Z, 29550
2020-11-08T14:10:35.469538Z, -12779
2020-11-08T14:10:35.519538Z, -7038
2020-11-08T14:10:35.569538Z, 23256
2020-11-08T14:10:35.619538Z, -5863
2020-11-08T14:10:35.669538Z, -2126
2020-11-08T14:10:35.719538Z, 16565
2020-11-08T14:10:35.769538Z, -4273
2020-11-08T14:10:35.819538Z, 3194
2020-11-08T14:10:35.869538Z, 3560
2020-11-08T14:10:35.919538Z, 18142
2020-11-08T14:10:35.969538Z, 27704
2020-11-08T14:10:36.019538Z, -2539
2020-11-08T14:10:36.069538Z, 11287
2020-11-08T14:10:36.119538Z, 20572
2020-11-08T14:10:36.169538Z, -1449
2020-11-08T14:10:36.219538Z, -9606
2020-11-08T14:10:36.269538Z, 7037
2020-11-08T14:10:36.319538Z, 27706
2020-11-08T14:10:36.369538Z, 9289
2020-11-08T14:10:36.419538Z, -11112
2020-11-08T14:10:36.469538Z, 12403
2020-11-08T14:10:36.519538Z, 8505
2020-11-08T14:10:36.569538Z, 2145
2020-11-08T14:10:36.619538Z, 18989
2020-11-08T14:10:36.669538Z, 11273
2020-11-08T14:10:36.719538Z, 11407
2020-11-08T14:10:36.769538Z, -7505
2020-11-08T14:10:36.819538Z, -2972
2020-11-08T14:10:36.869538Z, 33548
2020-11-08T14:10:36.919538Z, 13657
2020-11-08T14:10:36.969538Z, -28463
2020-11-08T14:10:37.019538Z, 8968
2020-11-08T14:10:37.069538Z, 20552
2020-11-08T14:10:37.119538Z, -1607
2020-11-08T14:10:37.169538Z, 7279
2020-11-08T14:10:37.219538Z, -4033
2020-11-08T14:10:37.269538Z, 15029
2020-11-08T14:10:37.319538Z, 12310
2020-11-08T14:10:37.369538Z, 8850
2020-11-08T14:10:37.419538Z, 1336
2020-11-08T14:10:37.469538Z, -172
2020-11-08T14:10:37.519538Z, 25644
2020-11-08T14:10:37.569538Z, 11799
2020-11-08T14:10:37.619538Z, -21530
2020-11-08T14:10:37.669538Z, -7090
2020-11-08T14:10:37.719538Z, 23609
2020-11-08T14:10:37.769538Z, 681
2020-11-08T14:10:37.819538Z, 3397
2020-11-08T14:10:37.869538Z, -7503
2020-11-08T14:10:37.919538Z, -7221
2020-11-08T14:10:37.969538Z, -6788
2020-11-08T14:10:38.019538Z, 1575
2020-11-08T14:10:38.069538Z, 21721
2020-11-08T14:10:38.119538Z, -29676
2020-11-08T14:10:38.169538Z, 1756
2020-11-08T14:10:38.219538Z, 28414
2020-11-08T14:10:38.269538Z, 9787
2020-11-08T14:10:38.319538Z, 3625
2020-11-08T14:10:38.369538Z, -18624
2020-11-08T14:10:38.419538Z, -9940
2020-11-08T14:10:38.469538Z, -7946
2020-11-08T14:10:38.519538Z, 24153
2020-11-08T14:10:38.569538Z, 20394
2020-11-08T14:10:38.619538Z, -1207
2020-11-08T14:10:38.669538Z, -5563
2020-11-08T14:10:38.719538Z, 3028
2020-11-08T14:10:38.769538Z, 16265
2020-11-08T14:10:38.819538Z, -8387
2020-11-08T14:10:38.869538Z, 26484
2020-11-08T14:10:38.919538Z, -13911
2020-11-08T14:10:38.969538Z, -42168
2020-11-08T14:10:39.019538Z, 19629
2020-11-08T14:10:39.069538Z, 11698
2020-11-08T14:10:39.119538Z, 3491
2020-11-08T14:10:39.169538Z, 3141
2020-11-08T14:10:39.219538Z, 6734
2020-11-08T14:10:39.269538Z, 32554
2020-11-08T14:10:39.319538Z, 3849
2020-11-08T14:10:39.369538Z, -36021
2020-11-08T14:10:39.419538Z, 9074
2020-11-08T14:10:39.469538Z, 21049
2020-11-08T14:10:39.519538Z, -21814
2020-11-08T14:10:39.569538Z, -6570
2020-11-08T14:10:39.619538Z, 34867
2020-11-08T14:10:39.669538Z, -13290
2020-11-08T14:10:39.719538Z, -12973
2020-11-08T14:10:39.769538Z, 46786
2020-11-08T14:10:39.819538Z, -8203
2020-11-08T14:10:39.869538Z, -15245
2020-11-08T14:10:39.919538Z, 20487
2020-11-08T14:10:39.969538Z, 7739
2020-11-08T14:10:40.019538Z, 5110
2020-11-08T14:10:40.069538Z, -2342
2020-11-08T14:10:40.119538Z, -18656
2020-11-08T14:10:40.169538Z, -5989
2020-11-08T14:10:40.219538Z, 5286
2020-11-08T14:10:40.269538Z, 24588
2020-11-08T14:10:40.319538Z, 30079
2020-11-08T14:10:40.369538Z, -3526
2020-11-08T14:10:40.419538Z, -6990
2020-11-08T14:10:40.469538Z, 20885
2020-11-08T14:10:40.519538Z, 6070
2020-11-08T14:10:40.569538Z, -17270
2020-11-08T14:10:40.619538Z, 46660
2020-11-08T14:10:40.669538Z, 20901
2020-11-08T14:10:40.719538Z, 27738
2020-11-08T14:10:40.769538Z, 107421
2020-11-08T14:10:40.819538Z, -20674
2020-11-08T14:10:40.869538Z, -174898
2020-11-08T14:10:40.919538Z, -111646
2020-11-08T14:10:40.969538Z, 68652
2020-11-08T14:10:41.019538Z, 124871
2020-11-08T14:10:41.069538Z, 38851
2020-11-08T14:10:41.119538Z, 47108
2020-11-08T14:10:41.169538Z, 53019
2020-11-08T14:10:41.219538Z, -135048
2020-11-08T14:10:41.269538Z, -194279
2020-11-08T14:10:41.319538Z, 32087
2020-11-08T14:10:41.369538Z, 168591
2020-11-08T14:10:41.419538Z, 91090
2020-11-08T14:10:41.469538Z, 5364
2020-11-08T14:10:41.519538Z, -34723
2020-11-08T14:10:41.569538Z, -21455
2020-11-08T14:10:41.619538Z, -63972
2020-11-08T14:10:41.669538Z, -57162
2020-11-08T14:10:41.719538Z, 28604
2020-11-08T14:10:41.769538Z, 101508
2020-11-08T14:10:41.819538Z, -68911
2020-11-08T14:10:41.869538Z, -103363
2020-11-08T14:10:41.919538Z, 113606
2020-11-08T14:10:41.969538Z, -80044
2020-11-08T14:10:42.019538Z, 67809
2020-11-08T14:10:42.069538Z, -32363
2020-11-08T14:10:42.119538Z, -261206
2020-11-08T14:10:42.169538Z, 77744
2020-11-08T14:10:42.219538Z, 106154
2020-11-08T14:10:42.269538Z, 320473
2020-11-08T14:10:42.319538Z, 110795
2020-11-08T14:10:42.369538Z, -176843
2020-11-08T14:10:42.419538Z, -67594
2020-11-08T14:10:42.469538Z, -265254
2020-11-08T14:10:42.519538Z, 206215
2020-11-08T14:10:42.569538Z, 355335
2020-11-08T14:10:42.619538Z, -94198
2020-11-08T14:10:42.669538Z, 9211
2020-11-08T14:10:42.719538Z, -80133
2020-11-08T14:10:42.769538Z, -73269
2020-11-08T14:10:42.819538Z, -18623
2020-11-08T14:10:42.869538Z, -112224
2020-11-08T14:10:42.919538Z, 88270
2020-11-08T14:10:42.969538Z, 77606
2020-11-08T14:10:43.019538Z, 66314
2020-11-08T14:10:43.069538Z, -14916
2020-11-08T14:10:43.119538Z, -47592
2020-11-08T14:10:43.169538Z, 148567
2020-11-08T14:10:43.219538Z, 15912
2020-11-08T14:10:43.269538Z, -170356
2020-11-08T14:10:43.319538Z, -243478
2020-11-08T14:10:43.369538Z, 112470
2020-11-08T14:10:43.419538Z, 303974
2020-11-08T14:10:43.469538Z, -177693
2020-11-08T14:10:43.519538Z, -72713
2020-11-08T14:10:43.569538Z, 78077
2020-11-08T14:10:43.619538Z, -67586
2020-11-08T14:10:43.669538Z, 111424
2020-11-08T14:10:43.719538Z, 81559
2020-11-08T14:10:43.769538Z, -111393
2020-11-08T14:10:43.819538Z, -61080
2020-11-08T14:10:43.869538Z, 120247
2020-11-08T14:10:43.919538Z, -53123
2020-11-08T14:10:43.969538Z, -53092
2020-11-08T14:10:44.019538Z, 43213
2020-11-08T14:10:44.069538Z, -48101
2020-11-08T14:10:44.119538Z, 131434
2020-11-08T14:10:44.169538Z, -104906
2020-11-08T14:10:44.219538Z, -61019
2020-11-08T14:10:44.269538Z, 197267
2020-11-08T14:10:44.319538Z, -70910
2020-11-08T14:10:44.369538Z, 20547
2020-11-08T14:10:44.419538Z, 32819
2020-11-08T14:10:44.469538Z, 3532
2020-11-08T14:10:44.519538Z, 73903
2020-11-08T14:10:44.569538Z, -97811
2020-11-08T14:10:44.619538Z, 64730
2020-11-08T14:10:44.669538Z, 184870
2020-11-08T14:10:44.719538Z, 33817
2020-11-08T14:10:44.769538Z, 56317
2020-11-08T14:10:44.819538Z, -33649
2020-11-08T14:10:44.869538Z, -63227
2020-11-08T14:10:44.919538Z, 205513
2020-11-08T14:10:44.969538Z, 124914
2020-11-08T14:10:45.019538Z, -83186
2020-11-08T14:10:45.069538Z, -137412
2020-11-08T14:10:45.119538Z, -128707
2020-11-08T14:10:45.169538Z, -108039
2020-11-08T14:10:45.219538Z, -45445
2020-11-08T14:10:45.269538Z, -24077
2020-11-08T14:10:45.319538Z, -78984
2020-11-08T14:10:45.369538Z, 66019
2020-11-08T14:10:45.419538Z, -10984
2020-11-08T14:10:45.469538Z, 218712
2020-11-08T14:10:45.519538Z, 262663
2020-11-08T14:10:45.569538Z, -64716
2020-11-08T14:10:45.619538Z, 23622
2020-11-08T14:10:45.669538Z, -150685
2020-11-08T14:10:45.719538Z, -59921
2020-11-08T14:10:45.769538Z, 94787
2020-11-08T14:10:45.819538Z, -11272
2020-11-08T14:10:45.869538Z, 11939
2020-11-08T14:10:45.919538Z, -52710
2020-11-08T14:10:45.969538Z, 47403
2020-11-08T14:10:46.019538Z, 61815
2020-11-08T14:10:46.069538Z, -75231
2020-11-08T14:10:46.119538Z, -15600
2020-11-08T14:10:46.169538Z, 102814
2020-11-08T14:10:46.219538Z, 28664
2020-11-08T14:10:46.269538Z, -58280
2020-11-08T14:10:46.319538Z, -26168
2020-11-08T14:10:46.369538Z, -246
2020-11-08T14:10:46.419538Z, -34403
2020-11-08T14:10:46.469538Z, -88531
2020-11-08T14:10:46.519538Z, -7053
2020-11-08T14:10:46.569538Z, -21191
2020-11-08T14:10:46.619538Z, -4194
2020-11-08T14:10:46.669538Z, 50889
2020-11-08T14:10:46.719538Z, -22350
2020-11-08T14:10:46.769538Z, -20372
2020-11-08T14:10:46.819538Z, 4469
2020-11-08T14:10:46.869538Z, 16211
2020-11-08T14:10:46.919538Z, -45071
2020-11-08T14:10:46.969538Z, -45955
2020-11-08T14:10:47.019538Z, 28778
2020-11-08T14:10:47.069538Z, -30048
2020-11-08T14:10:47.119538Z, 8207
2020-11-08T14:10:47.169538Z, 51727
2020-11-08T14:10:47.219538Z, -48324
2020-11-08T14:10:47.269538Z, 50849
2020-11-08T14:10:47.319538Z, 29962
2020-11-08T14:10:47.369538Z, -21019
2020-11-08T14:10:47.419538Z, 37271
2020-11-08T14:10:47.469538Z, -73171
2020-11-08T14:10:47.519538Z, 64196
2020-11-08T14:10:47.569538Z, 137517
2020-11-08T14:10:47.619538Z, -3463
2020-11-08T14:10:47.669538Z, -66517
2020-11-08T14:10:47.719538Z, -107398
2020-11-08T14:10:47.769538Z, -18164
2020-11-08T14:10:47.819538Z, 38037
2020-11-08T14:10:47.869538Z, 85999
2020-11-08T14:10:47.919538Z, 72844
2020-11-08T14:10:47.969538Z, 12454
2020-11-08T14:10:48.019538Z, 55705
2020-11-08T14:10:48.069538Z, -22113
2020-11-08T14:10:48.119538Z, -77844
2020-11-08T14:10:48.169538Z, 15129
2020-11-08T14:10:48.219538Z, 68891
2020-11-08T14:10:48.269538Z, -16535
2020-11-08T14:10:48.319538Z, -17089
2020-11-08T14:10:48.369538Z, 64112
2020-11-08T14:10:48.419538Z, -4152
2020-11-08T14:10:48.469538Z, -83937
2020-11-08T14:10:48.519538Z, -37571
2020-11-08T14:10:48.569538Z, 61871
2020-11-08T14:10:48.619538Z, 26626
2020-11-08T14:10:48.669538Z, -26610
2020-11-08T14:10:48.719538Z, -50924
2020-11-08T14:10:48.769538Z, -25179
2020-11-08T14:10:48.819538Z, 67854
2020-11-08T14:10:48.869538Z, 13615
2020-11-08T14:10:48.919538Z, 8855
2020-11-08T14:10:48.969538Z, 77291
2020-11-08T14:10:49.019538Z, -20754
2020-11-08T14:10:49.069538Z, -38738
2020-11-08T14:10:49.119538Z, 20833
2020-11-08T14:10:49.169538Z, -55477
2020-11-08T14:10:49.219538Z, -49336
2020-11-08T14:10:49.269538Z, -15240
2020-11-08T14:10:49.319538Z, 43531
2020-11-08T14:10:49.369538Z, 101408
2020-11-08T14:10:49.419538Z, 49431
2020-11-08T14:10:49.469538Z, 6676
2020-11-08T14:10:49.519538Z, -38294
2020-11-08T14:10:49.569538Z, 3537
2020-11-08T14:10:49.619538Z, 13336
2020-11-08T14:10:49.669538Z, 4383
2020-11-08T14:10:49.719538Z, 2219
2020-11-08T14:10:49.769538Z, -26383
2020-11-08T14:10:49.819538Z, 12304
2020-11-08T14:10:49.869538Z, -15897
2020-11-08T14:10:49.919538Z, -42946
2020-11-08T14:10:49.969538Z, -518
2020-11-08T14:10:50.019538Z, 8883
2020-11-08T14:10:50.069538Z, -4982
2020-11-08T14:10:50.119538Z, 5969
2020-11-08T14:10:50.169538Z, -8647
2020-11-08T14:10:50.219538Z, -472
2020-11-08T14:10:50.269538Z, 31625
2020-11-08T14:10:50.319538Z, 14342
2020-11-08T14:10:50.369538Z, 40750
2020-11-08T14:10:50.419538Z, 80132
2020-11-08T14:10:50.469538Z, 6877
2020-11-08T14:10:50.519538Z, -60000
2020-11-08T14:10:50.569538Z, 2377
2020-11-08T14:10:50.619538Z, 7009
2020-11-08T14:10:50.669538Z, -26487
2020-11-08T14:10:50.719538Z, 68449
2020-11-08T14:10:50.769538Z, 31585
2020-11-08T14:10:50.819538Z, -40221
2020-11-08T14:10:50.869538Z, 15960
2020-11-08T14:10:50.919538Z, -31019
2020-11-08T14:10:50.969538Z, -3583
2020-11-08T14:10:51.019538Z, 13599
2020-11-08T14:10:51.069538Z, -10029
2020-11-08T14:10:51.119538Z, 54928
2020-11-08T14:10:51.169538Z, 19443
2020-11-08T14:10:51.219538Z, -23797
2020-11-08T14:10:51.269538Z, -20438
2020-11-08T14:10:51.319538Z, 36889
2020-11-08T14:10:51.369538Z, 19830
2020-11-08T14:10:51.419538Z, -18757
2020-11-08T14:10:51.469538Z, 37926
2020-11-08T14:10:51.519538Z, 4199
2020-11-08T14:10:51.569538Z, 590
2020-11-08T14:10:51.619538Z, -3381
2020-11-08T14:10:51.669538Z, -5193
2020-11-08T14:10:51.719538Z, 18186
2020-11-08T14:10:51.769538Z, -7988
2020-11-08T14:10:51.819538Z, 570
2020-11-08T14:10:51.869538Z, -1635
2020-11-08T14:10:51.919538Z, 26145
2020-11-08T14:10:51.969538Z, 1125
2020-11-08T14:10:52.019538Z, -10977
2020-11-08T14:10:52.069538Z, 31074
2020-11-08T14:10:52.119538Z, 26962
2020-11-08T14:10:52.169538Z, 67289
2020-11-08T14:10:52.219538Z, -429
2020-11-08T14:10:52.269538Z, -40669
2020-11-08T14:10:52.319538Z, -1697
2020-11-08T14:10:52.369538Z, -15671
2020-11-08T14:10:52.419538Z, 34246
2020-11-08T14:10:52.469538Z, 25988
2020-11-08T14:10:52.519538Z, -18892
2020-11-08T14:10:52.569538Z, -12692
2020-11-08T14:10:52.619538Z, 13468
2020-11-08T14:10:52.669538Z, -5530
2020-11-08T14:10:52.719538Z, -13557
2020-11-08T14:10:52.769538Z, 9552
2020-11-08T14:10:52.819538Z, -10377
2020-11-08T14:10:52.869538Z, 40254
2020-11-08T14:10:52.919538Z, 58811
2020-11-08T14:10:52.969538Z, 9289
2020-11-08T14:10:53.019538Z, -45938
2020-11-08T14:10:53.069538Z, -17989
2020-11-08T14:10:53.119538Z, 38615
2020-11-08T14:10:53.169538Z, 9924
2020-11-08T14:10:53.219538Z, 9410
2020-11-08T14:10:53.269538Z, -38755
2020-11-08T14:10:53.319538Z, -14720
2020-11-08T14:10:53.369538Z, 24814
2020-11-08T14:10:53.419538Z, -9429
2020-11-08T14:10:53.469538Z, 14003
2020-11-08T14:10:53.519538Z, -8790
2020-11-08T14:10:53.569538Z, 17261
2020-11-08T14:10:53.619538Z, 40966
2020-11-08T14:10:53.669538Z, -2972
2020-11-08T14:10:53.719538Z, -1293
2020-11-08T14:10:53.769538Z, 567
2020-11-08T14:10:53.819538Z, -162
2020-11-08T14:10:53.869538Z, -1307
2020-11-08T14:10:53.919538Z, -5894
2020-11-08T14:10:53.969538Z, -11376
2020-11-08T14:10:54.019538Z, -4032
2020-11-08T14:10:54.069538Z, 9360
2020-11-08T14:10:54.119538Z, 17377
2020-11-08T14:10:54.169538Z, 13069
2020-11-08T14:10:54.219538Z, -25539
2020-11-08T14:10:54.269538Z, -24903
2020-11-08T14:10:54.319538Z, -233
2020-11-08T14:10:54.369538Z, -7330
2020-11-08T14:10:54.419538Z, 7660
2020-11-08T14:10:54.469538Z, 26383
2020-11-08T14:10:54.519538Z, 8822
2020-11-08T14:10:54.569538Z, 16903
2020-11-08T14:10:54.619538Z, -6523
2020-11-08T14:10:54.669538Z, -33135
2020-11-08T14:10:54.719538Z, 867
2020-11-08T14:10:54.769538Z, 3677
2020-11-08T14:10:54.819538Z, 19947
2020-11-08T14:10:54.869538Z, -1654
2020-11-08T14:10:54.919538Z, -8410
2020-11-08T14:10:54.969538Z, 21667
2020-11-08T14:10:55.019538Z, 2339
2020-11-08T14:10:55.069538Z, 22952
2020-11-08T14:10:55.119538Z, 10380
2020-11-08T14:10:55.169538Z, -17381
2020-11-08T14:10:55.219538Z, -11167
2020-11-08T14:10:55.269538Z, -5547
2020-11-08T14:10:55.319538Z, 15781
2020-11-08T14:10:55.369538Z, 14423
2020-11-08T14:10:55.419538Z, 8371
2020-11-08T14:10:55.469538Z, 5109
2020-11-08T14:10:55.519538Z, 20086
2020-11-08T14:10:55.569538Z, 3291
2020-11-08T14:10:55.619538Z, -27579
2020-11-08T14:10:55.669538Z, 18556
2020-11-08T14:10:55.719538Z, 27901
2020-11-08T14:10:55.769538Z, -1726
2020-11-08T14:10:55.819538Z, -2103
2020-11-08T14:10:55.869538Z, 33687
2020-11-08T14:10:55.919538Z, 18328
2020-11-08T14:10:55.969538Z, -24928
2020-11-08T14:10:56.019538Z, 12072
2020-11-08T14:10:56.069538Z, 13426
2020-11-08T14:10:56.119538Z, 8834
2020-11-08T14:10:56.169538Z, 12950
2020-11-08T14:10:56.219538Z, -8248
2020-11-08T14:10:56.269538Z, 16931
2020-11-08T14:10:56.319538Z, 25218
2020-11-08T14:10:56.369538Z, 770
2020-11-08T14:10:56.419538Z, -8516
2020-11-08T14:10:56.469538Z, 11032
2020-11-08T14:10:56.519538Z, 28907
2020-11-08T14:10:56.569538Z, -3330
2020-11-08T14:10:56.619538Z, 1481
2020-11-08T14:10:56.669538Z, 7487
2020-11-08T14:10:56.719538Z, 3337
2020-11-08T14:10:56.769538Z, 23646
2020-11-08T14:10:56.819538Z, -18650
2020-11-08T14:10:56.869538Z, -7479
2020-11-08T14:10:56.919538Z, 25747
2020-11-08T14:10:56.969538Z, -3095
2020-11-08T14:10:57.019538Z, -6678
2020-11-08T14:10:57.069538Z, 12738
2020-11-08T14:10:57.119538Z, 33162
2020-11-08T14:10:57.169538Z, 5030
2020-11-08T14:10:57.219538Z, 3717
2020-11-08T14:10:57.269538Z, 24114
2020-11-08T14:10:57.319538Z, -13254
2020-11-08T14:10:57.369538Z, -4321
2020-11-08T14:10:57.419538Z, 1491
2020-11-08T14:10:57.469538Z, 9461
2020-11-08T14:10:57.519538Z, 8663
2020-11-08T14:10:57.569538Z, -18753
2020-11-08T14:10:57.619538Z, 10989
2020-11-08T14:10:57.669538Z, 2416
2020-11-08T14:10:57.719538Z, 7012
2020-11-08T14:10:57.769538Z, 8135
2020-11-08T14:10:57.819538Z, -59
2020-11-08T14:10:57.869538Z, 27308
2020-11-08T14:10:57.919538Z, 510
2020-11-08T14:10:57.969538Z, -7473
2020-11-08T14:10:58.019538Z, 22895
2020-11-08T14:10:58.069538Z, 15066
2020-11-08T14:10:58.119538Z, 1967
2020-11-08T14:10:58.169538Z, 18122
2020-11-08T14:10:58.219538Z, -7947
2020-11-08T14:10:58.269538Z, -9762
2020-11-08T14:10:58.319538Z, 4210
2020-11-08T14:10:58.369538Z, -15646
2020-11-08T14:10:58.419538Z, 6269
2020-11-08T14:10:58.469538Z, -2881
2020-11-08T14:10:58.519538Z, -15230
2020-11-08T14:10:58.569538Z, 5805
2020-11-08T14:10:58.619538Z, 13672
2020-11-08T14:10:58.669538Z, 19341
2020-11-08T14:10:58.719538Z, 13246
2020-11-08T14:10:58.769538Z, 681
2020-11-08T14:10:58.819538Z, -21730
2020-11-08T14:10:58.869538Z, -334
2020-11-08T14:10:58.919538Z, 35213
2020-11-08T14:10:58.969538Z, 24537
2020-11-08T14:10:59.019538Z, 11333
2020-11-08T14:10:59.069538Z, -7044
2020-11-08T14:10:59.119538Z, 8703
2020-11-08T14:10:59.169538Z, -3414
2020-11-08T14:10:59.219538Z, -4101
2020-11-08T14:10:59.269538Z, 29160
2020-11-08T14:10:59.319538Z, -25642
2020-11-08T14:10:59.369538Z, -8321
2020-11-08T14:10:59.419538Z, 21885
2020-11-08T14:10:59.469538Z, -10053
2020-11-08T14:10:59.519538Z, 18081
2020-11-08T14:10:59.569538Z, 12236
2020-11-08T14:10:59.619538Z, -3390
2020-11-08T14:10:59.669538Z, 26
2020-11-08T14:10:59.719538Z, -450
2020-11-08T14:10:59.769538Z, -3850
2020-11-08T14:10:59.819538Z, -332
2020-11-08T14:10:59.869538Z, 16923
2020-11-08T14:10:59.919538Z, -11809
2020-11-08T14:10:59.969538Z, -6050
2020-11-08T14:11:00.019538Z, 13502
