# dataset: GeoCSV 2.0
# delimiter: ,
# SID: TA_M65A__BHZ
# sample_count: 4801
# sample_rate_hz: 40
# start_time: 2020-11-08T14:10:00.000000Z
# latitude_deg: 41.562
# longitude_deg: -70.646599
# elevation_m: 22.0
# depth_m: 0.0
# azimuth_deg: 0.0
# dip_deg: -90
# instrument: Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co
# scale_factor: 6.27192E8
# scale_frequency_hz: 0.2
# scale_units: M/S
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2020-11-08T14:10:14.650000Z, 103757
2020-11-08T14:10:14.675000Z, -76989
2020-11-08T14:10:14.700000Z, -207497
2020-11-08T14:10:14.725000Z, -69249
2020-11-08T14:10:14.750000Z, 104226
2020-11-08T14:10:14.775000Z, -36038
2020-11-08T14:10:14.800000Z, -116192
2020-11-08T14:10:14.825000Z, -54557
2020-11-08T14:10:14.850000Z, -78080
2020-11-08T14:10:14.875000Z, -47480
2020-11-08T14:10:14.900000Z, 5714
2020-11-08T14:10:14.925000Z, 53701
2020-11-08T14:10:14.950000Z, -13958
2020-11-08T14:10:14.975000Z, -111425
2020-11-08T14:10:15.000000Z, 30254
2020-11-08T14:10:15.025000Z, 86602
2020-11-08T14:10:15.050000Z, 47062
2020-11-08T14:10:15.075000Z, -71991
2020-11-08T14:10:15.100000Z, -139595
2020-11-08T14:10:15.125000Z, 27289
2020-11-08T14:10:15.150000Z, 99724
2020-11-08T14:10:15.175000Z, 60065
2020-11-08T14:10:15.200000Z, -91603
2020-11-08T14:10:15.225000Z, -21357
2020-11-08T14:10:15.250000Z, 164247
2020-11-08T14:10:15.275000Z, 83908
2020-11-08T14:10:15.300000Z, 125788
2020-11-08T14:10:15.325000Z, 74613
2020-11-08T14:10:15.350000Z, -17681
2020-11-08T14:10:15.375000Z, 61093
2020-11-08T14:10:15.400000Z, 26580
2020-11-08T14:10:15.425000Z, 18226
2020-11-08T14:10:15.450000Z, -64123
2020-11-08T14:10:15.475000Z, -119279
2020-11-08T14:10:15.500000Z, -20694
2020-11-08T14:10:15.525000Z, -15184
2020-11-08T14:10:15.550000Z, 20632
2020-11-08T14:10:15.575000Z, 8471
2020-11-08T14:10:15.600000Z, -51131
2020-11-08T14:10:15.625000Z, 12350
2020-11-08T14:10:15.650000Z, -25679
2020-11-08T14:10:15.675000Z, -129831
2020-11-08T14:10:15.700000Z, -28857
2020-11-08T14:10:15.725000Z, 82814
2020-11-08T14:10:15.750000Z, -132063
2020-11-08T14:10:15.775000Z, -229070
2020-11-08T14:10:15.800000Z, 85823
2020-11-08T14:10:15.825000Z, 112482
2020-11-08T14:10:15.850000Z, -241298
2020-11-08T14:10:15.875000Z, -184394
2020-11-08T14:10:15.900000Z, 235986
2020-11-08T14:10:15.925000Z, 149379
2020-11-08T14:10:15.950000Z, -76147
2020-11-08T14:10:15.975000Z, 168086
2020-11-08T14:10:16.000000Z, 258805
2020-11-08T14:10:16.025000Z, -33241
2020-11-08T14:10:16.050000Z, -75190
2020-11-08T14:10:16.075000Z, 308359
2020-11-08T14:10:16.100000Z, 78413
2020-11-08T14:10:16.125000Z, -314289
2020-11-08T14:10:16.150000Z, -89169
2020-11-08T14:10:16.175000Z, -74820
2020-11-08T14:10:16.200000Z, -104251
2020-11-08T14:10:16.225000Z, -10579
2020-11-08T14:10:16.250000Z, 257788
2020-11-08T14:10:16.275000Z, -13123
2020-11-08T14:10:16.300000Z, -281840
2020-11-08T14:10:16.325000Z, 258279
2020-11-08T14:10:16.350000Z, 24412
2020-11-08T14:10:16.375000Z, -118470
2020-11-08T14:10:16.400000Z, 168269
2020-11-08T14:10:16.425000Z, -72817
2020-11-08T14:10:16.450000Z, -189934
2020-11-08T14:10:16.475000Z, -13504
2020-11-08T14:10:16.500000Z, 85968
2020-11-08T14:10:16.525000Z, 115805
2020-11-08T14:10:16.550000Z, 30700
2020-11-08T14:10:16.575000Z, -182820
2020-11-08T14:10:16.600000Z, -213266
2020-11-08T14:10:16.625000Z, -14815
2020-11-08T14:10:16.650000Z, 234599
2020-11-08T14:10:16.675000Z, 72954
2020-11-08T14:10:16.700000Z, -170369
2020-11-08T14:10:16.725000Z, 44166
2020-11-08T14:10:16.750000Z, 171176
2020-11-08T14:10:16.775000Z, 259
2020-11-08T14:10:16.800000Z, -41655
2020-11-08T14:10:16.825000Z, -61161
2020-11-08T14:10:16.850000Z, 46173
2020-11-08T14:10:16.875000Z, 78767
2020-11-08T14:10:16.900000Z, -226904
2020-11-08T14:10:16.925000Z, 3328
2020-11-08T14:10:16.950000Z, 148171
2020-11-08T14:10:16.975000Z, 114357
2020-11-08T14:10:17.000000Z, 167410
2020-11-08T14:10:17.025000Z, -73049
2020-11-08T14:10:17.050000Z, -74540
2020-11-08T14:10:17.075000Z, -138981
2020-11-08T14:10:17.100000Z, 124163
2020-11-08T14:10:17.125000Z, 300116
2020-11-08T14:10:17.150000Z, 35284
2020-11-08T14:10:17.175000Z, 26384
2020-11-08T14:10:17.200000Z, 117325
2020-11-08T14:10:17.225000Z, 216145
2020-11-08T14:10:17.250000Z, -255293
2020-11-08T14:10:17.275000Z, -391714
2020-11-08T14:10:17.300000Z, 28058
2020-11-08T14:10:17.325000Z, 538
2020-11-08T14:10:17.350000Z, -108891
2020-11-08T14:10:17.375000Z, -166972
2020-11-08T14:10:17.400000Z, 42270
2020-11-08T14:10:17.425000Z, 172775
2020-11-08T14:10:17.450000Z, 143768
2020-11-08T14:10:17.475000Z, 122215
2020-11-08T14:10:17.500000Z, -172248
2020-11-08T14:10:17.525000Z, -204744
2020-11-08T14:10:17.550000Z, -30048
2020-11-08T14:10:17.575000Z, 50734
2020-11-08T14:10:17.600000Z, 7034
2020-11-08T14:10:17.625000Z, -30812
2020-11-08T14:10:17.650000Z, 211921
2020-11-08T14:10:17.675000Z, 129127
2020-11-08T14:10:17.700000Z, -183512
2020-11-08T14:10:17.725000Z, -29458
2020-11-08T14:10:17.750000Z, 61349
2020-11-08T14:10:17.775000Z, 42512
2020-11-08T14:10:17.800000Z, 143150
2020-11-08T14:10:17.825000Z, 97024
2020-11-08T14:10:17.850000Z, 113016
2020-11-08T14:10:17.875000Z, 17247
2020-11-08T14:10:17.900000Z, -17144
2020-11-08T14:10:17.925000Z, -97271
2020-11-08T14:10:17.950000Z, -370507
2020-11-08T14:10:17.975000Z, -131398
2020-11-08T14:10:18.000000Z, -2738
2020-11-08T14:10:18.025000Z, -44053
2020-11-08T14:10:18.050000Z, 189471
2020-11-08T14:10:18.075000Z, 219532
2020-11-08T14:10:18.100000Z, 119590
2020-11-08T14:10:18.125000Z, -9402
2020-11-08T14:10:18.150000Z, -98306
2020-11-08T14:10:18.175000Z, -3459
2020-11-08T14:10:18.200000Z, -142785
2020-11-08T14:10:18.225000Z, -258995
2020-11-08T14:10:18.250000Z, 2383
2020-11-08T14:10:18.275000Z, 32272
2020-11-08T14:10:18.300000Z, 225220
2020-11-08T14:10:18.325000Z, 278332
2020-11-08T14:10:18.350000Z, -102520
2020-11-08T14:10:18.375000Z, 13666
2020-11-08T14:10:18.400000Z, -17560
2020-11-08T14:10:18.425000Z, -227969
2020-11-08T14:10:18.450000Z, 8234
2020-11-08T14:10:18.475000Z, 114716
2020-11-08T14:10:18.500000Z, -33258
2020-11-08T14:10:18.525000Z, -212156
2020-11-08T14:10:18.550000Z, -149382
2020-11-08T14:10:18.575000Z, 197743
2020-11-08T14:10:18.600000Z, 77038
2020-11-08T14:10:18.625000Z, -127849
2020-11-08T14:10:18.650000Z, 126901
2020-11-08T14:10:18.675000Z, 285217
2020-11-08T14:10:18.700000Z, 254198
2020-11-08T14:10:18.725000Z, -13083
2020-11-08T14:10:18.750000Z, -226178
2020-11-08T14:10:18.775000Z, -45102
2020-11-08T14:10:18.800000Z, 1284
2020-11-08T14:10:18.825000Z, -61680
2020-11-08T14:10:18.850000Z, -8207
2020-11-08T14:10:18.875000Z, -136902
2020-11-08T14:10:18.900000Z, -214117
2020-11-08T14:10:18.925000Z, -65350
2020-11-08T14:10:18.950000Z, 23647
2020-11-08T14:10:18.975000Z, 13917
2020-11-08T14:10:19.000000Z, 117736
2020-11-08T14:10:19.025000Z, 184777
2020-11-08T14:10:19.050000Z, 28620
2020-11-08T14:10:19.075000Z, 47976
2020-11-08T14:10:19.100000Z, 158882
2020-11-08T14:10:19.125000Z, -109964
2020-11-08T14:10:19.150000Z, -189069
2020-11-08T14:10:19.175000Z, 16226
2020-11-08T14:10:19.200000Z, -125698
2020-11-08T14:10:19.225000Z, -178203
2020-11-08T14:10:19.250000Z, 23007
2020-11-08T14:10:19.275000Z, 103373
2020-11-08T14:10:19.300000Z, 12409
2020-11-08T14:10:19.325000Z, 115066
2020-11-08T14:10:19.350000Z, 151458
2020-11-08T14:10:19.375000Z, -65794
2020-11-08T14:10:19.400000Z, 195733
2020-11-08T14:10:19.425000Z, 179723
2020-11-08T14:10:19.450000Z, -143547
2020-11-08T14:10:19.475000Z, 5737
2020-11-08T14:10:19.500000Z, 26798
2020-11-08T14:10:19.525000Z, -1880
2020-11-08T14:10:19.550000Z, -109465
2020-11-08T14:10:19.575000Z, -152073
2020-11-08T14:10:19.600000Z, 32569
2020-11-08T14:10:19.625000Z, 5322
2020-11-08T14:10:19.650000Z, -15176
2020-11-08T14:10:19.675000Z, -238936
2020-11-08T14:10:19.700000Z, -133452
2020-11-08T14:10:19.725000Z, 285848
2020-11-08T14:10:19.750000Z, 125225
2020-11-08T14:10:19.775000Z, 39636
2020-11-08T14:10:19.800000Z, 96799
2020-11-08T14:10:19.825000Z, -28233
2020-11-08T14:10:19.850000Z, -169804
2020-11-08T14:10:19.875000Z, -59790
2020-11-08T14:10:19.900000Z, 124727
2020-11-08T14:10:19.925000Z, -155089
2020-11-08T14:10:19.950000Z, -294966
2020-11-08T14:10:19.975000Z, -41006
2020-11-08T14:10:20.000000Z, 102669
2020-11-08T14:10:20.025000Z, 220425
2020-11-08T14:10:20.050000Z, 128485
2020-11-08T14:10:20.075000Z, -6442
2020-11-08T14:10:20.100000Z, 126549
2020-11-08T14:10:20.125000Z, 22051
2020-11-08T14:10:20.150000Z, -22089
2020-11-08T14:10:20.175000Z, 2112
2020-11-08T14:10:20.200000Z, -43274
2020-11-08T14:10:20.225000Z, 197404
2020-11-08T14:10:20.250000Z, 165370
2020-11-08T14:10:20.275000Z, -115190
2020-11-08T14:10:20.300000Z, -216821
2020-11-08T14:10:20.325000Z, -199183
2020-11-08T14:10:20.350000Z, -64744
2020-11-08T14:10:20.375000Z, 115814
2020-11-08T14:10:20.400000Z, 8847
2020-11-08T14:10:20.425000Z, -72755
2020-11-08T14:10:20.450000Z, 117949
2020-11-08T14:10:20.475000Z, -55677
2020-11-08T14:10:20.500000Z, 94781
2020-11-08T14:10:20.525000Z, 235116
2020-11-08T14:10:20.550000Z, -230709
2020-11-08T14:10:20.575000Z, -157296
2020-11-08T14:10:20.600000Z, -20604
2020-11-08T14:10:20.625000Z, -17373
2020-11-08T14:10:20.650000Z, 114132
2020-11-08T14:10:20.675000Z, 102721
2020-11-08T14:10:20.700000Z, 40962
2020-11-08T14:10:20.725000Z, -145624
2020-11-08T14:10:20.750000Z, -3451
2020-11-08T14:10:20.775000Z, 113137
2020-11-08T14:10:20.800000Z, -94080
2020-11-08T14:10:20.825000Z, -35670
2020-11-08T14:10:20.850000Z, -14063
2020-11-08T14:10:20.875000Z, -38093
2020-11-08T14:10:20.900000Z, -24224
2020-11-08T14:10:20.925000Z, 124095
2020-11-08T14:10:20.950000Z, 126111
2020-11-08T14:10:20.975000Z, -140953
2020-11-08T14:10:21.000000Z, 141242
2020-11-08T14:10:21.025000Z, 49583
2020-11-08T14:10:21.050000Z, -228669
2020-11-08T14:10:21.075000Z, 76023
2020-11-08T14:10:21.100000Z, 80755
2020-11-08T14:10:21.125000Z, 74444
2020-11-08T14:10:21.150000Z, 6936
2020-11-08T14:10:21.175000Z, -79481
2020-11-08T14:10:21.200000Z, 37325
2020-11-08T14:10:21.225000Z, -82370
2020-11-08T14:10:21.250000Z, -40996
2020-11-08T14:10:21.275000Z, 45584
2020-11-08T14:10:21.300000Z, -31839
2020-11-08T14:10:21.325000Z, 127919
2020-11-08T14:10:21.350000Z, 51448
2020-11-08T14:10:21.375000Z, -302338
2020-11-08T14:10:21.400000Z, -58857
2020-11-08T14:10:21.425000Z, 76298
2020-11-08T14:10:21.450000Z, -65336
2020-11-08T14:10:21.475000Z, 157717
2020-11-08T14:10:21.500000Z, -13637
2020-11-08T14:10:21.525000Z, -16873
2020-11-08T14:10:21.550000Z, 181136
2020-11-08T14:10:21.575000Z, 24584
2020-11-08T14:10:21.600000Z, 123101
2020-11-08T14:10:21.625000Z, 27901
2020-11-08T14:10:21.650000Z, -182621
2020-11-08T14:10:21.675000Z, -100496
2020-11-08T14:10:21.700000Z, -64810
2020-11-08T14:10:21.725000Z, -25363
2020-11-08T14:10:21.750000Z, -57486
2020-11-08T14:10:21.775000Z, -75676
2020-11-08T14:10:21.800000Z, 163839
2020-11-08T14:10:21.825000Z, 43530
2020-11-08T14:10:21.850000Z, -146187
2020-11-08T14:10:21.875000Z, 167836
2020-11-08T14:10:21.900000Z, 170140
2020-11-08T14:10:21.925000Z, -38728
2020-11-08T14:10:21.950000Z, 79396
2020-11-08T14:10:21.975000Z, 66658
2020-11-08T14:10:22.000000Z, -154572
2020-11-08T14:10:22.025000Z, -157687
2020-11-08T14:10:22.050000Z, -125744
2020-11-08T14:10:22.075000Z, -78574
2020-11-08T14:10:22.100000Z, 126493
2020-11-08T14:10:22.125000Z, 116010
2020-11-08T14:10:22.150000Z, 23231
2020-11-08T14:10:22.175000Z, -17723
2020-11-08T14:10:22.200000Z, -54630
2020-11-08T14:10:22.225000Z, 33447
2020-11-08T14:10:22.250000Z, 104652
2020-11-08T14:10:22.275000Z, 95121
2020-11-08T14:10:22.300000Z, 51371
2020-11-08T14:10:22.325000Z, -12729
2020-11-08T14:10:22.350000Z, -175155
2020-11-08T14:10:22.375000Z, -52647
2020-11-08T14:10:22.400000Z, 167785
2020-11-08T14:10:22.425000Z, -34430
2020-11-08T14:10:22.450000Z, 36653
2020-11-08T14:10:22.475000Z, -45926
2020-11-08T14:10:22.500000Z, -341604
2020-11-08T14:10:22.525000Z, -49365
2020-11-08T14:10:22.550000Z, 98144
2020-11-08T14:10:22.575000Z, 67136
2020-11-08T14:10:22.600000Z, 101014
2020-11-08T14:10:22.625000Z, -6181
2020-11-08T14:10:22.650000Z, -11083
2020-11-08T14:10:22.675000Z, 71410
2020-11-08T14:10:22.700000Z, 24869
2020-11-08T14:10:22.725000Z, -75463
2020-11-08T14:10:22.750000Z, 6028
2020-11-08T14:10:22.775000Z, 56054
2020-11-08T14:10:22.800000Z, -14178
2020-11-08T14:10:22.825000Z, 22005
2020-11-08T14:10:22.850000Z, 4004
2020-11-08T14:10:22.875000Z, 11432
2020-11-08T14:10:22.900000Z, 161802
2020-11-08T14:10:22.925000Z, 16984
2020-11-08T14:10:22.950000Z, -136200
2020-11-08T14:10:22.975000Z, -40384
2020-11-08T14:10:23.000000Z, -70881
2020-11-08T14:10:23.025000Z, -34131
2020-11-08T14:10:23.050000Z, 38595
2020-11-08T14:10:23.075000Z, 89691
2020-11-08T14:10:23.100000Z, 12885
2020-11-08T14:10:23.125000Z, -101563
2020-11-08T14:10:23.150000Z, 26931
2020-11-08T14:10:23.175000Z, -63738
2020-11-08T14:10:23.200000Z, -63190
2020-11-08T14:10:23.225000Z, 66399
2020-11-08T14:10:23.250000Z, 6179
2020-11-08T14:10:23.275000Z, 53530
2020-11-08T14:10:23.300000Z, 16245
2020-11-08T14:10:23.325000Z, -6064
2020-11-08T14:10:23.350000Z, 74235
2020-11-08T14:10:23.375000Z, 23816
2020-11-08T14:10:23.400000Z, -95299
2020-11-08T14:10:23.425000Z, -8895
2020-11-08T14:10:23.450000Z, 154120
2020-11-08T14:10:23.475000Z, 46072
2020-11-08T14:10:23.500000Z, -9723
2020-11-08T14:10:23.525000Z, 71260
2020-11-08T14:10:23.550000Z, -10682
2020-11-08T14:10:23.575000Z, -99323
2020-11-08T14:10:23.600000Z, -38285
2020-11-08T14:10:23.625000Z, -85377
2020-11-08T14:10:23.650000Z, -155099
2020-11-08T14:10:23.675000Z, 16087
2020-11-08T14:10:23.700000Z, 26712
2020-11-08T14:10:23.725000Z, -77497
2020-11-08T14:10:23.750000Z, 391
2020-11-08T14:10:23.775000Z, -10630
2020-11-08T14:10:23.800000Z, 4878
2020-11-08T14:10:23.825000Z, 94831
2020-11-08T14:10:23.850000Z, 112949
2020-11-08T14:10:23.875000Z, 101355
2020-11-08T14:10:23.900000Z, 27997
2020-11-08T14:10:23.925000Z, -58447
2020-11-08T14:10:23.950000Z, -40939
2020-11-08T14:10:23.975000Z, 9598
2020-11-08T14:10:24.000000Z, -81816
2020-11-08T14:10:24.025000Z, -30402
2020-11-08T14:10:24.050000Z, 99360
2020-11-08T14:10:24.075000Z, -60295
2020-11-08T14:10:24.100000Z, -91943
2020-11-08T14:10:24.125000Z, -41658
2020-11-08T14:10:24.150000Z, -75804
2020-11-08T14:10:24.175000Z, 158198
2020-11-08T14:10:24.200000Z, 229677
2020-11-08T14:10:24.225000Z, 117655
2020-11-08T14:10:24.250000Z, 104720
2020-11-08T14:10:24.275000Z, -40006
2020-11-08T14:10:24.300000Z, -90324
2020-11-08T14:10:24.325000Z, -75854
2020-11-08T14:10:24.350000Z, -60367
2020-11-08T14:10:24.375000Z, -34034
2020-11-08T14:10:24.400000Z, -147914
2020-11-08T14:10:24.425000Z, -126809
2020-11-08T14:10:24.450000Z, -89292
2020-11-08T14:10:24.475000Z, -108454
2020-11-08T14:10:24.500000Z, 67934
2020-11-08T14:10:24.525000Z, 215922
2020-11-08T14:10:24.550000Z, 185139
2020-11-08T14:10:24.575000Z, 43313
2020-11-08T14:10:24.600000Z, 66824
2020-11-08T14:10:24.625000Z, 122692
2020-11-08T14:10:24.650000Z, -68215
2020-11-08T14:10:24.675000Z, -27068
2020-11-08T14:10:24.700000Z, 11984
2020-11-08T14:10:24.725000Z, -139775
2020-11-08T14:10:24.750000Z, -157482
2020-11-08T14:10:24.775000Z, -140547
2020-11-08T14:10:24.800000Z, 2250
2020-11-08T14:10:24.825000Z, 87773
2020-11-08T14:10:24.850000Z, 106740
2020-11-08T14:10:24.875000Z, 178455
2020-11-08T14:10:24.900000Z, 105053
2020-11-08T14:10:24.925000Z, -106451
2020-11-08T14:10:24.950000Z, -165240
2020-11-08T14:10:24.975000Z, 40866
2020-11-08T14:10:25.000000Z, 78405
2020-11-08T14:10:25.025000Z, -28070
2020-11-08T14:10:25.050000Z, 5386
2020-11-08T14:10:25.075000Z, 13358
2020-11-08T14:10:25.100000Z, -24253
2020-11-08T14:10:25.125000Z, 44934
2020-11-08T14:10:25.150000Z, -5378
2020-11-08T14:10:25.175000Z, -60533
2020-11-08T14:10:25.200000Z, 26914
2020-11-08T14:10:25.225000Z, -66548
2020-11-08T14:10:25.250000Z, -50102
2020-11-08T14:10:25.275000Z, 38707
2020-11-08T14:10:25.300000Z, 38159
2020-11-08T14:10:25.325000Z, 48021
2020-11-08T14:10:25.350000Z, -46192
2020-11-08T14:10:25.375000Z, -65165
2020-11-08T14:10:25.400000Z, -79032
2020-11-08T14:10:25.425000Z, 20013
2020-11-08T14:10:25.450000Z, 124497
2020-11-08T14:10:25.475000Z, 65841
2020-11-08T14:10:25.500000Z, 117064
2020-11-08T14:10:25.525000Z, 45268
2020-11-08T14:10:25.550000Z, -96888
2020-11-08T14:10:25.575000Z, -130524
2020-11-08T14:10:25.600000Z, -80865
2020-11-08T14:10:25.625000Z, 12586
2020-11-08T14:10:25.650000Z, -14541
2020-11-08T14:10:25.675000Z, -2936
2020-11-08T14:10:25.700000Z, 47525
2020-11-08T14:10:25.725000Z, 53376
2020-11-08T14:10:25.750000Z, 29770
2020-11-08T14:10:25.775000Z, 23859
2020-11-08T14:10:25.800000Z, 58533
2020-11-08T14:10:25.825000Z, 1621
2020-11-08T14:10:25.850000Z, 25231
2020-11-08T14:10:25.875000Z, 31114
2020-11-08T14:10:25.900000Z, -95822
2020-11-08T14:10:25.925000Z, -95788
2020-11-08T14:10:25.950000Z, -67160
2020-11-08T14:10:25.975000Z, -59907
2020-11-08T14:10:26.000000Z, 13330
2020-11-08T14:10:26.025000Z, 44349
2020-11-08T14:10:26.050000Z, 12611
2020-11-08T14:10:26.075000Z, 33360
2020-11-08T14:10:26.100000Z, 109739
2020-11-08T14:10:26.125000Z, 59223
2020-11-08T14:10:26.150000Z, 263
2020-11-08T14:10:26.175000Z, 58940
2020-11-08T14:10:26.200000Z, 15264
2020-11-08T14:10:26.225000Z, -38391
2020-11-08T14:10:26.250000Z, -44110
2020-11-08T14:10:26.275000Z, -60454
2020-11-08T14:10:26.300000Z, -76030
2020-11-08T14:10:26.325000Z, -102104
2020-11-08T14:10:26.350000Z, -28084
2020-11-08T14:10:26.375000Z, 22744
2020-11-08T14:10:26.400000Z, 29672
2020-11-08T14:10:26.425000Z, 130760
2020-11-08T14:10:26.450000Z, 157373
2020-11-08T14:10:26.475000Z, 91631
2020-11-08T14:10:26.500000Z, 98364
2020-11-08T14:10:26.525000Z, -12553
2020-11-08T14:10:26.550000Z, -141457
2020-11-08T14:10:26.575000Z, -30286
2020-11-08T14:10:26.600000Z, -38546
2020-11-08T14:10:26.625000Z, -115926
2020-11-08T14:10:26.650000Z, -77845
2020-11-08T14:10:26.675000Z, -67216
2020-11-08T14:10:26.700000Z, 6343
2020-11-08T14:10:26.725000Z, 4123
2020-11-08T14:10:26.750000Z, -10914
2020-11-08T14:10:26.775000Z, 50532
2020-11-08T14:10:26.800000Z, 18845
2020-11-08T14:10:26.825000Z, 26853
2020-11-08T14:10:26.850000Z, 39357
2020-11-08T14:10:26.875000Z, 65741
2020-11-08T14:10:26.900000Z, 41229
2020-11-08T14:10:26.925000Z, -53026
2020-11-08T14:10:26.950000Z, 13210
2020-11-08T14:10:26.975000Z, -23573
2020-11-08T14:10:27.000000Z, -75084
2020-11-08T14:10:27.025000Z, -39854
2020-11-08T14:10:27.050000Z, -60313
2020-11-08T14:10:27.075000Z, 77567
2020-11-08T14:10:27.100000Z, 166813
2020-11-08T14:10:27.125000Z, 87007
2020-11-08T14:10:27.150000Z, 8864
2020-11-08T14:10:27.175000Z, -3522
2020-11-08T14:10:27.200000Z, 26316
2020-11-08T14:10:27.225000Z, 16194
2020-11-08T14:10:27.250000Z, -14204
2020-11-08T14:10:27.275000Z, -97811
2020-11-08T14:10:27.300000Z, -99291
2020-11-08T14:10:27.325000Z, 37762
2020-11-08T14:10:27.350000Z, 39708
2020-11-08T14:10:27.375000Z, -63215
2020-11-08T14:10:27.400000Z, -33072
2020-11-08T14:10:27.425000Z, 45110
2020-11-08T14:10:27.450000Z, 4518
2020-11-08T14:10:27.475000Z, -33296
2020-11-08T14:10:27.500000Z, 50041
2020-11-08T14:10:27.525000Z, 12761
2020-11-08T14:10:27.550000Z, -71992
2020-11-08T14:10:27.575000Z, 33853
2020-11-08T14:10:27.600000Z, 72908
2020-11-08T14:10:27.625000Z, -24305
2020-11-08T14:10:27.650000Z, -95941
2020-11-08T14:10:27.675000Z, -43773
2020-11-08T14:10:27.700000Z, 84484
2020-11-08T14:10:27.725000Z, 87068
2020-11-08T14:10:27.750000Z, 9178
2020-11-08T14:10:27.775000Z, -12832
2020-11-08T14:10:27.800000Z, -38958
2020-11-08T14:10:27.825000Z, -40222
2020-11-08T14:10:27.850000Z, -29258
2020-11-08T14:10:27.875000Z, -58756
2020-11-08T14:10:27.900000Z, 26114
2020-11-08T14:10:27.925000Z, 46805
2020-11-08T14:10:27.950000Z, 2828
2020-11-08T14:10:27.975000Z, 67173
2020-11-08T14:10:28.000000Z, 50915
2020-11-08T14:10:28.025000Z, 16171
2020-11-08T14:10:28.050000Z, -23589
2020-11-08T14:10:28.075000Z, 14244
2020-11-08T14:10:28.100000Z, 105227
2020-11-08T14:10:28.125000Z, 34104
2020-11-08T14:10:28.150000Z, 34450
2020-11-08T14:10:28.175000Z, 5452
2020-11-08T14:10:28.200000Z, -129404
2020-11-08T14:10:28.225000Z, -84662
2020-11-08T14:10:28.250000Z, 3662
2020-11-08T14:10:28.275000Z, 30750
2020-11-08T14:10:28.300000Z, 42739
2020-11-08T14:10:28.325000Z, -19036
2020-11-08T14:10:28.350000Z, -79866
2020-11-08T14:10:28.375000Z, -72299
2020-11-08T14:10:28.400000Z, -13273
2020-11-08T14:10:28.425000Z, 15573
2020-11-08T14:10:28.450000Z, 4867
2020-11-08T14:10:28.475000Z, 34084
2020-11-08T14:10:28.500000Z, 29759
2020-11-08T14:10:28.525000Z, 50037
2020-11-08T14:10:28.550000Z, 44823
2020-11-08T14:10:28.575000Z, -78160
2020-11-08T14:10:28.600000Z, -59864
2020-11-08T14:10:28.625000Z, 59932
2020-11-08T14:10:28.650000Z, 49057
2020-11-08T14:10:28.675000Z, -13322
2020-11-08T14:10:28.700000Z, -7305
2020-11-08T14:10:28.725000Z, -19166
2020-11-08T14:10:28.750000Z, -18192
2020-11-08T14:10:28.775000Z, 37497
2020-11-08T14:10:28.800000Z, 15342
2020-11-08T14:10:28.825000Z, -13332
2020-11-08T14:10:28.850000Z, -25032
2020-11-08T14:10:28.875000Z, 47708
2020-11-08T14:10:28.900000Z, 93010
2020-11-08T14:10:28.925000Z, -34094
2020-11-08T14:10:28.950000Z, -25355
2020-11-08T14:10:28.975000Z, 7117
2020-11-08T14:10:29.000000Z, -85335
2020-11-08T14:10:29.025000Z, -52455
2020-11-08T14:10:29.050000Z, 34474
2020-11-08T14:10:29.075000Z, 14410
2020-11-08T14:10:29.100000Z, 15655
2020-11-08T14:10:29.125000Z, 46716
2020-11-08T14:10:29.150000Z, 17339
2020-11-08T14:10:29.175000Z, 10121
2020-11-08T14:10:29.200000Z, 43796
2020-11-08T14:10:29.225000Z, 42174
2020-11-08T14:10:29.250000Z, 3836
2020-11-08T14:10:29.275000Z, -25523
2020-11-08T14:10:29.300000Z, -40839
2020-11-08T14:10:29.325000Z, -50399
2020-11-08T14:10:29.350000Z, -89733
2020-11-08T14:10:29.375000Z, -55772
2020-11-08T14:10:29.400000Z, 42635
2020-11-08T14:10:29.425000Z, 10009
2020-11-08T14:10:29.450000Z, 26472
2020-11-08T14:10:29.475000Z, 85359
2020-11-08T14:10:29.500000Z, 51169
2020-11-08T14:10:29.525000Z, 15360
2020-11-08T14:10:29.550000Z, -78049
2020-11-08T14:10:29.575000Z, -60200
2020-11-08T14:10:29.600000Z, -61
2020-11-08T14:10:29.625000Z, -64766
2020-11-08T14:10:29.650000Z, -11133
2020-11-08T14:10:29.675000Z, 56272
2020-11-08T14:10:29.700000Z, 51829
2020-11-08T14:10:29.725000Z, 38551
2020-11-08T14:10:29.750000Z, 25632
2020-11-08T14:10:29.775000Z, 41347
2020-11-08T14:10:29.800000Z, -4792
2020-11-08T14:10:29.825000Z, 16495
2020-11-08T14:10:29.850000Z, 75648
2020-11-08T14:10:29.875000Z, 33212
2020-11-08T14:10:29.900000Z, -12086
2020-11-08T14:10:29.925000Z, -64821
2020-11-08T14:10:29.950000Z, -91696
2020-11-08T14:10:29.975000Z, -20173
2020-11-08T14:10:30.000000Z, -9237
2020-11-08T14:10:30.025000Z, -31804
2020-11-08T14:10:30.050000Z, 61579
2020-11-08T14:10:30.075000Z, 37904
2020-11-08T14:10:30.100000Z, -19113
2020-11-08T14:10:30.125000Z, 50264
2020-11-08T14:10:30.150000Z, 13374
2020-11-08T14:10:30.175000Z, -22582
2020-11-08T14:10:30.200000Z, -7681
2020-11-08T14:10:30.225000Z, -32493
